company_id,ten_cong_ty,nganh,quarter,is_demo,current_ratio,quick_ratio,cash_ratio,de_ratio,da_ratio,interest_coverage,asset_turnover,receivable_days,cfo_debt,cfo_margin,cf_volatility,gdp_growth,lending_rate,cpi,working_capital_ratio,cfo_margin_smooth,de_ratio_smooth,asset_turnover_smooth,cfo_debt_smooth,quick_ratio_smooth,working_capital_ratio_smooth,z_score,default_label,pd_score
GVR,GVR,San xuat,2026-Q1,False,4.130778727306631,3.6221974476035794,1.0795842148473886,0.341529186210688,0.2545820021816884,50.0,0.4058393551186915,14.869406249801381,0.11834201122904052,0.29694257869186536,0.07543082773991461,7.5,8.8,4.0,0.29697892576119533,0.30072015746590164,0.3500539016469476,0.3816470130356514,0.11491996019251632,2.9478104174396624,0.26498753799804214,5.983274008268679,0,0.0158
HAG,HAG,San xuat,2025-Q2,False,0.7982437158293735,0.7445083963838636,0.014119837126873827,1.5065152004291193,0.6010397224685499,3.3030989984270724,0.3580068074240229,77.15973552771072,-0.0698664788794076,-0.4691813474462571,0.7299874816291131,7.1,8.7,3.9,-0.10641323329045979,-0.4691813474462571,1.5065152004291193,0.3580068074240229,-0.0698664788794076,0.7445083963838636,-0.10641323329045979,-0.39263931401309804,1,0.904
HAG,HAG,San xuat,2025-Q3,False,1.0072214622176014,0.9431113873228055,0.07253956322807611,1.088509735120897,0.5211896869888838,3.1219305759610165,0.2732714229211666,99.85922728411772,-0.003616874189310923,-0.027592750188869045,0.7299874816291131,7.6,8.9,4.1,0.0030348388150239604,-0.24838704881756307,1.2975124677750083,0.31563911517259474,-0.03674167653435926,0.8438098918533345,-0.051689197237717914,0.6590594363041017,1,0.7669
HAG,HAG,San xuat,2025-Q4,False,0.8193761286403288,0.7433564514569864,0.06715122842416962,0.8601406516643415,0.4624062437938441,6.101969696673423,0.2774192876345627,62.90765399740968,0.18623277849082984,1.2416613178918254,0.7299874816291131,7.8,9.1,4.3,-0.06928312375701647,0.24829574008556643,1.151721862404786,0.3028991726599174,0.03758314180737044,0.8103254117212185,-0.05755383941081743,2.493030459125159,0,0.3446
HAG,HAG,San xuat,2026-Q1,False,0.9306011133472512,0.9050820153310684,0.03970671678902745,0.6429070219075813,0.39132282797178697,2.994861295344822,0.2721353462293706,65.9658222976151,0.014088387850716196,0.08103479171954207,0.7299874816291131,7.5,8.8,4.0,-0.02215755887259646,0.20648050299406034,1.0245181522804847,0.2952082160522807,0.031709453318206876,0.834014562623681,-0.04870476927626219,2.5045818850314214,1,0.342
HBC,HBC,San xuat,2025-Q2,False,1.0036625625029578,0.8303160066247478,0.008223621160426827,7.668972435999076,0.8846460745627284,1.5433744143039214,0.24629311243632374,365.0,0.021928758493669494,0.31505858900498884,0.2432427689030592,7.1,8.7,3.9,0.002946994417601487,0.31505858900498884,7.668972435999076,0.24629311243632374,0.021928758493669494,0.8303160066247478,0.002946994417601487,1.57552569751915,0,0.5682
HBC,HBC,San xuat,2025-Q3,False,1.0204197929375236,0.8353706309914927,0.02485723072389849,7.104473604768788,0.876611357039699,3.1290590475664875,0.2822557345813725,365.0,0.03339378846838853,0.4148489563110208,0.2432427689030592,7.6,8.9,4.1,0.016351789559526098,0.3649537726580048,7.386723020383933,0.2642744235088481,0.027661273481029012,0.8328433188081202,0.009649391988563792,1.8307002877609508,0,0.5048
HBC,HBC,San xuat,2025-Q4,False,0.994500550817195,0.8239084355438724,0.025943247146244488,7.225307005994546,0.8784239908284023,1.0865446262897829,0.4623809464442569,333.3628087840139,-0.004951709301441322,-0.03762871527854871,0.2432427689030592,7.8,9.1,4.3,-0.004568616149344783,0.230759610012487,7.332917682254137,0.3303099311539844,0.016790279220205567,0.8298650243867044,0.0049100559425942665,1.4419498156008628,1,0.6006
HBC,HBC,San xuat,2026-Q1,False,1.0100110845508228,0.8318578031838536,0.022382682680784177,7.140942505761967,0.8771640999439286,1.2967614340248428,0.3249614460986296,365.0,-0.0057828254750485475,-0.06243801489502507,0.2432427689030592,7.5,8.8,4.0,0.008310658435984714,0.15746020378560896,7.284923888131095,0.32897280989014566,0.011147003046392039,0.8303632190859916,0.005760206565941879,1.1839804439634376,1,0.6606
HDG,HDG,Bat dong san,2025-Q2,False,1.3704521126579565,1.0133965922833958,0.15225983713535077,0.853217228329722,0.46039785044450204,1.5318671595163245,0.16464999717572976,198.84788841957396,0.03907092056005356,0.4370037813371577,0.1636437287632628,7.1,8.7,3.9,0.05604315562457917,0.4370037813371577,0.853217228329722,0.16464999717572976,0.03907092056005356,1.0133965922833958,0.05604315562457917,3.573372199612164,0,0.1514
HDG,HDG,Bat dong san,2025-Q3,False,1.539845180571582,1.1681282713573162,0.11571501019796808,0.7948624581886454,0.4428542446593994,5.964893624491854,0.19681437521044137,190.19886290727592,0.029599145139204384,0.26640548078199283,0.1636437287632628,7.6,8.9,4.1,0.07837481645996328,0.3517046310595753,0.8240398432591838,0.18073218619308556,0.03433503284962897,1.0907624318203561,0.06720898604227123,3.454108621697409,0,0.1674
HDG,HDG,Bat dong san,2025-Q4,False,1.6569230924416662,1.3051152312345544,0.1215859542583201,0.7486569345535541,0.42813253975668597,6.748905641850869,0.24123327701364353,163.60203675826372,0.07265611724687868,0.5157903319284831,0.1636437287632628,7.8,9.1,4.3,0.09776255185678501,0.4063998646825446,0.7989122070239739,0.20089921646660489,0.04710872764871221,1.162213364958422,0.07739350798044249,3.7725418329616596,0,0.1276
HDG,HDG,Bat dong san,2026-Q1,False,1.6534744112364812,1.287084457870556,0.13757707046531242,0.7374391063592637,0.42444026018531306,2.6754829121555765,0.18934782442238626,195.4816409238761,0.017158449160535934,0.15384885774717807,0.1636437287632628,7.5,8.8,4.0,0.09534778144808023,0.34326211294870296,0.7835439318577964,0.19801136845555023,0.039621158026668137,1.1934311381864555,0.08188207634735192,3.5828689893252332,0,0.1502
HPG,HPG,San xuat,2025-Q2,False,1.129431691463935,0.5641783354503003,0.12366469045032218,0.9796135256571864,0.4948508953695783,12.323708629340345,0.5930120946042428,20.541100293764195,0.027406680992977203,0.09148022950549879,0.06028546468712084,7.1,8.7,3.9,0.04618215771318573,0.09148022950549879,0.9796135256571864,0.5930120946042428,0.027406680992977203,0.5641783354503003,0.04618215771318573,2.204055580850125,1,0.4124
HPG,HPG,San xuat,2025-Q3,False,1.1474534955714089,0.5988500691135492,0.10933387335122022,0.9305131507407234,0.48200301064185574,6.698530884080548,0.5915784779360759,19.724933045538474,0.06990330111694612,0.22782168620957205,0.06028546468712084,7.6,8.9,4.1,0.049813740981011274,0.1596509578575354,0.9550633381989548,0.5922952862701594,0.04865499105496166,0.5815142022819247,0.0479979493470985,2.5577432788963415,0,0.3301
HPG,HPG,San xuat,2025-Q4,False,1.1005787213331077,0.5396877519358662,0.08813270184572164,0.9653953622982544,0.4911965199558423,4.720208486869119,0.7161943023226187,21.38447028328507,0.06760619468304667,0.18546881731997228,0.06028546468712084,7.8,9.1,4.3,0.03673192629207816,0.16825691101168103,0.9585073462320547,0.6335949582876458,0.05497205893099,0.5675720521665718,0.04424260832875839,2.6194741358980047,0,0.3166
